,children,content,creationTime,creationTimeDisplay,fetched_at,fullName,id,isAdministrator,like,media,product_code,score,text,code,displayName
38,"[{'id': 27379, 'creationTime': '2024-12-09T19:48:23.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị My</p><p><br></p><p>Dạ&nbsp;phụ kiện đi kèm của Macbook Air M3 13 2024 8CPU&nbsp;10GPU/16GB/256GB gồm có Adapter sạc của máy ạ. Sản phẩn đang có giá ưu đãi sau giảm chỉ còn 28.790.000&nbsp;₫ áp dụng đến 12/12&nbsp;- Trả góp 0%.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Cho mình hỏi phụ kiện đi kèm gồm có gì vậy ạ?
",2024-12-09T19:37:28.389Z,4 tháng trước,2025-04-16 15:15:26,Tiểu My,27374.0,False,0.0,"{'images': [], 'videos': []}",202045110255,,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
40,"[{'id': 27371, 'creationTime': '2024-12-09T19:34:52.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Nhi</p><p><br></p><p>Dạ Macbook Air M3 13 2024 8CPU&nbsp;10GPU/16GB/256GB được bảo hành 12 tháng chính hãng. Nếu trong 30 ngày đầu tiên, máy có lỗi do nhà sản xuất mình sẽ được 1 đổi 1 sản phẩm mới tương đương. Sau 30 ngày đầu tiên, nếu có lỗi từ NSX FPT Shop hỗ trợ gửi máy đi bảo hành theo chính sách hãng.</p><p><br></p><p>Sản phẩn đang có giá ưu đãi sau giảm chỉ còn 28.790.000&nbsp;₫ áp dụng đến 12/12&nbsp;- Đặc quyền sinh viên Giảm ngay 300.000&nbsp;₫.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Máy được bảo hành như nào ạ shop,2024-12-09T19:23:17.535Z,4 tháng trước,2025-04-16 15:15:26,Nhi Vũ,27360.0,False,0.0,"{'images': [], 'videos': []}",202045110255,,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
41,[],"Tích hợp bàn phím Magic Keyboard thoải mái, gõ lâu không mỏi tay
",2024-12-09T19:19:18.277Z,4 tháng trước,2025-04-16 15:15:26,Triệu Vĩ,27354.0,False,0.0,"{'images': [], 'videos': []}",202045110255,5.0,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
42,[],"Pin sử dụng ấn tượng, đáp ứng tốt cho cả ngày làm việc
",2024-12-09T19:15:46.906Z,4 tháng trước,2025-04-16 15:15:36,Linh Linh,27349.0,False,0.0,"{'images': [], 'videos': []}",202045110255,5.0,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
44,"[{'id': 27313, 'creationTime': '2024-12-09T18:42:48.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Lan</p><p><br></p><p>Dạ Macbook Air M3 13 2024 8CPU&nbsp;10GPU/16GB/256GB giá chỉ 28.790.000&nbsp;₫</p><p>áp dụng đến 12/12 - ưu đãi giảm ngay 1.000.000đ đơn từ 5.000.000đ khi mở thẻ tín dụng VPBank trên SenID ạ.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Có ưu đãi gì không ạ?
",2024-12-09T18:24:08.086Z,4 tháng trước,2025-04-16 15:15:36,Lan,27299.0,False,0.0,"{'images': [], 'videos': []}",202045110255,,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
45,"[{'id': 27306, 'creationTime': '2024-12-09T18:30:00.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào anh Sơn</p><p><br></p><p>Dạ Macbook Air M3 13 2024 8CPU&nbsp;10GPU/16GB/256GB hỗ trợ tốt các game nhẹ hoặc tối ưu cho macOS, nhưng không phù hợp cho các game nặng\u200b anh nhé. Sản phẩn đang có giá ưu đãi sau giảm chỉ còn 28.790.000&nbsp;₫ áp dụng đến 12/12&nbsp;&nbsp;- Đặc quyền sinh viên Giảm ngay 300.000&nbsp;₫.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","MacBook Air M3 có thể dùng để chơi game không xốp?
",2024-12-09T18:21:58.338Z,4 tháng trước,2025-04-16 15:15:36,hỒNG sƠN,27295.0,False,0.0,"{'images': [], 'videos': []}",202045110255,,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
46,[],"Thiết kế siêu mỏng và nhẹ, phù hợp với người thường xuyên di chuyển
",2024-12-09T18:20:58.456Z,4 tháng trước,2025-04-16 15:15:36,SƠN TÙNG,27294.0,False,0.0,"{'images': [], 'videos': []}",202045110255,5.0,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
47,[],"Hiệu suất vượt trội với chip M3, xử lý mượt mà các tác vụ văn phòng và đồ họa nhẹ
",2024-12-09T18:17:52.825Z,4 tháng trước,2025-04-16 15:15:36,trần lan anh,27288.0,False,0.0,"{'images': [], 'videos': []}",202045110255,5.0,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
48,"[{'id': 27346, 'creationTime': '2024-12-09T19:12:00.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Ngọc</p><p><br></p><p>Dạ Macbook Air M3 13 2024 8CPU&nbsp;10GPU/16GB/256GB có các cổng giao tiếp: 2 Thunderbolt 4 - 1 Jack 3.5 mm và 1 Magsafe Charger ạ. Sản phẩn đang có giá ưu đãi sau giảm chỉ còn 28.790.000&nbsp;₫áp dụng đến 12/12 - ưu đãi giảm ngay 1.000.000đ đơn từ 5.000.000đ khi mở thẻ tín dụng VPBank trên SenID ạ.</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Máy có cổng giao tiếp nào v shop?
",2024-12-09T18:13:24.723Z,4 tháng trước,2025-04-16 15:15:46,Hồng Ngọc,27283.0,False,0.0,"{'images': [], 'videos': []}",202045110255,,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
49,"[{'id': 27341, 'creationTime': '2024-12-09T19:06:36.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Ngọc</p><p><br></p><p>Dạ Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB khoác lên bộ khung vỏ kim loại sang trọng với trọng lượng thân máy 1.24 kg dễ dàng di chuyển giá chỉ 28.790.000&nbsp;₫ áp dụng đến 12/12 - Trả góp 0%.&nbsp;</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Macbook này bao nhiêu cân ạ?
",2024-12-09T18:12:45.285Z,4 tháng trước,2025-04-16 15:15:46,Hồng Ngọc,27282.0,False,0.0,"{'images': [], 'videos': []}",202045110255,,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
50,"[{'id': 27335, 'creationTime': '2024-12-09T19:00:48.000Z', 'creationTimeDisplay': '4 tháng trước', 'content': '<p>Chào chị Trang</p><p><br></p><p>Dạ Macbook Air M3 13 2024 8CPU&nbsp;10GPU/16GB/256GB được Apple cho ra mắt vào tháng 03/2024. Sản phẩm cung cấp thời lượng pin lên đến 18 tiếng trải nghiệm giá chỉ 28.790.000&nbsp;₫ áp dụng đến 12/12 - Trả góp 0%.&nbsp;</p><p>&nbsp;</p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh (chị) gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Máy ra mắt năm nào thế bạn
",2024-12-09T18:09:52.020Z,4 tháng trước,2025-04-16 15:15:46,Đoan Trang,27277.0,False,0.0,"{'images': [], 'videos': []}",202045110255,,,202045110255,Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB
51,"[{'id': 110236, 'creationTime': '2025-04-15T08:18:03.000Z', 'creationTimeDisplay': 'một ngày trước', 'content': '<p>Chào chị Nhi, </p><p>Dạ, Macbook Air 13 M2 2024&nbsp;8CPU/8GPU/16GB/256GB Sở hữu thiết kế sang trọng cùng cấu hình mạnh mẽ nên có giá ưu đãi chỉ từ 21.990.000&nbsp;₫ &nbsp;áp dụng đến 17/04</p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p><p><strong>\ufeff</strong></p>', 'score': None, 'like': 0, 'fullName': 'Thành Nhân', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Dạ giờ mua còn được giảm giá k ạ
",2025-04-15T08:09:26.087Z,một ngày trước,2025-04-16 15:15:46,Nhi,110234.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
52,"[{'id': 108923, 'creationTime': '2025-04-12T06:40:23.000Z', 'creationTimeDisplay': '4 ngày trước', 'content': '<p>Chào chị Nhi,</p><p><br></p><p>Dạ, Macbook Air 13 M2 2024&nbsp;8CPU/8GPU/16GB/256GB đang ưu đãi Giảm ngay 3,000,000đ áp dụng đến 14/04 ,Trả góp 0% giá chỉ từ <strong>21.990.000&nbsp;₫ </strong>và giá này áp dụng tại shop, ngoài ra khi mua online mình tham gia vòng quay may mắn giảm thêm vào giá nữa ạ.</p><p><br></p><p>Bên em xin phép liên hệ tư vấn kĩ hơn cho anh. Nếu cần thêm thông tin khác anh/chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến.</p>', 'score': None, 'like': 0, 'fullName': 'Trần Ngọc Minh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Đến shop mua trực tiếp thì giá có giống trên web ko ạ ,2025-04-12T06:19:35.593Z,4 ngày trước,2025-04-16 15:15:46,Nhi,108905.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
53,"[{'id': 108090, 'creationTime': '2025-04-05T15:07:19.000Z', 'creationTimeDisplay': '11 ngày trước', 'content': '<p>Chào anh Phương,</p><p><br></p><p>Dạ sản phẩm Macbook Air 13 M2 2024&nbsp;8CPU/8GPU/16GB/256GB <strong>Kiểu dáng thanh mảnh, hoàn thiện tinh tế </strong>&nbsp;đang có giá ưu đãi chỉ còn<strong>21.990.000&nbsp;₫. </strong>Trả góp 0%&nbsp; ạ</p><p>Sản phẩm này bên em vẫn còn hàng ở khu vực TUY HÒA ạ </p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a></p><p><br></p><p>Thân mến.</p><p><br></p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Triệu Nhiên', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Sản phẩm hiện có tại tuy hoà không,2025-04-05T14:24:15.785Z,11 ngày trước,2025-04-16 15:15:46,Phương,108087.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
54,"[{'id': 107885, 'creationTime': '2025-04-03T05:42:37.000Z', 'creationTimeDisplay': '13 ngày trước', 'content': '<p>Chào anh Triết</p><p>Dạ sản phẩm Macbook Air 13 M2 2024&nbsp;8CPU/8GPU/16GB/256GB có giá ưu đãi chỉ từ 22.090.000 đ, có ưu đãi dành cho sinh viên giảm thêm 300.000đ ạBên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Hải Yến', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Học sinh cấp 3 thì mua máy bao nhiêu ạ,2025-04-03T05:37:59.889Z,13 ngày trước,2025-04-16 15:15:46,Minh Triết ,107884.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
55,"[{'id': 107844, 'creationTime': '2025-04-02T13:35:14.000Z', 'creationTimeDisplay': '14 ngày trước', 'content': '<p>Chào chị Nhi,</p><p>Dạ, Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB có ưu đãi Giảm ngay 2,900,000đ áp dụng đến 03/04  còn 22.090.000 ₫, đặc quyền sinh viên giảm thêm 300.000đ ạ. Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Thành Đạt', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Dạ cho em hỏi là sinh viên mua máy này thì giá là bao nhiêu vậy ạ?,2025-04-02T13:28:00.722Z,14 ngày trước,2025-04-16 15:15:46,Phương Nhi,107843.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
56,"[{'id': 104634, 'creationTime': '2025-03-05T01:27:12.000Z', 'creationTimeDisplay': 'một tháng trước', 'content': '<p>Chào chị Như,</p><p><br></p><p>Dạ, Macbook Air 13 M2 2024&nbsp;8CPU/8GPU/16GB/256GB đang ưu đãi Giảm ngay 1,100,000đ áp dụng đến 06/03&nbsp;và Trả góp 0% Giá chỉ từ <strong>23.890.000&nbsp;₫ </strong>ngoài ra sinh viên được giảm thêm 300.000đ nữa giá sẽ còn là 23.590.000đ thôi ạ.&nbsp;</p><p><br></p><p>Bên em xin phép liên hệ tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh/ chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>&nbsp;.</p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Ngọc Minh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Cho em hỏi nếu em là sinh viên thì hiện tại con này giá bao nhiêu tại cửa hàng v ạ,2025-03-04T20:18:21.396Z,một tháng trước,2025-04-16 15:15:46,Lê Quỳnh Như,104621.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
57,"[{'id': 104552, 'creationTime': '2025-03-04T05:33:51.000Z', 'creationTimeDisplay': 'một tháng trước', 'content': '<p>Chào anh Hoàng,</p><p>Dạ rất tiếc bên em hiện tại chưa có chương trình hỗ trợ thu cũ đổi mới với sản phẩm laptop rồi ạ tuy nhiên sản phẩm vẫn có khuyến mại thu cũ lên đời với các mẫu cũ nằm trong danh sách thu lại bên em. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>. Để được hỗ trợ nhanh nhất ạ.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Lương Hoàng Đạt', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",có nhận thu cũ đổi mới macbook ko shop?,2025-03-04T05:30:43.160Z,một tháng trước,2025-04-16 15:15:57,hoang,104551.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
58,"[{'id': 104106, 'creationTime': '2025-02-28T08:03:30.000Z', 'creationTimeDisplay': '2 tháng trước', 'content': '<p>Chào anh Hà,</p><p>Dạ Gia Lâm có hàng tuy nhiên số lượng có ít ạ. Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo <a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>.</p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Hoàng Thị Thanh', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]","Ở Đa Tốn và Trâu Quỳ, Gia Lâm còn MacBook Air 13 inch M2 này không ạ?T",2025-02-28T07:39:48.441Z,2 tháng trước,2025-04-16 15:15:57,Hà,104105.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
59,"[{'id': 103957, 'creationTime': '2025-02-26T14:21:14.000Z', 'creationTimeDisplay': '2 tháng trước', 'content': '<p>Chào chị Linh</p><p><br></p><p>Dạ em có sẵn ạ, Macbook Air 13 M2 2024&nbsp;8CPU/8GPU/16GB/256GB với thiết kế thanh mảnh, trang nhã và tinh tế, phiên bản MacBook Air 13 bạn đang theo dõi đảm bảo sức mạnh hiệu năng nhờ chip xử lý M2 giá giảm còn 23.590.000&nbsp;₫ áp dụng đến 28/02&nbsp;</p><p><br></p><p>Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh/ chị gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo&nbsp;&nbsp;<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank"">tại đây</a>&nbsp;.</p><p><br></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Trần Thị Khánh An', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Máy này có sẵn tại đà nẵng k ạ,2025-02-26T13:42:36.643Z,2 tháng trước,2025-04-16 15:15:57,Linh,103947.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
60,"[{'id': 103696, 'creationTime': '2025-02-24T01:59:38.000Z', 'creationTimeDisplay': '2 tháng trước', 'content': '<p>Chào  chị Mẫn,</p><p>Dạ, Macbook Air 13 M2 2024&nbsp;8CPU/8GPU/16GB/256GB có ưu đãi Giảm ngay 900,000đ áp dụng đến 24/02 giá còn 24.090.000&nbsp;₫ ạ. Bên em xin phép liên hệ để tư vấn chi tiết hơn. Nếu cần thêm thông tin khác anh gọi tổng đài miễn phí 18006601 hoặc có thể chat qua Zalo<a href=""https://zalo.me/2659487666103055748"" rel=""noopener noreferrer"" target=""_blank""> tại đây.</a></p><p>Thân mến!</p>', 'score': None, 'like': 0, 'fullName': 'Nguyễn Thành Đạt', 'isAdministrator': True, 'media': {'images': [], 'videos': []}}]",Dạ cho em hỏi giá hiện tại con Mac Air 13 M2 là giá bao nhiêu ạ ,2025-02-23T15:09:43.719Z,2 tháng trước,2025-04-16 15:15:57,Nguyễn Lê Tuệ mẫn,103655.0,False,0.0,"{'images': [], 'videos': []}",560716967,,,560716967,Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB
